date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2016/11/26,124629,103709,52507,134519,0,122163,56109,128850,48078,0,116221,114733,0,82345,108545,0,86165,105637,85017,64848,97537,46654,77718,47476,91647,0,0,0,86847,78382,87016,44959,75994,69867,47060,77935,71585,51527,70572,45329,62858,47642,0,0,64322,62954,80236,53333,61757,60475
2016/12/1,128929,108582,53839,138395,0,126153,59937,131351,52780,0,117005,118544,0,88690,111796,0,86971,107271,89283,67656,100931,48697,78300,47108,95363,0,0,0,89027,82434,89073,50841,80152,73837,51048,79014,74987,53450,73082,49491,65229,51562,0,0,68184,63970,84025,57946,65537,60639
2016/12/6,120737,104235,46613,133138,0,118901,51724,123275,47349,0,111143,110120,0,81304,104079,0,80089,100939,83426,63297,93444,40883,70692,40642,89190,0,0,0,82661,75453,82091,43506,72109,68592,42879,72713,68470,46967,65026,43433,58251,47162,0,0,59275,56985,74345,52550,58114,54525
2016/12/11,119647,103787,44201,130378,0,117520,50477,121647,46428,0,110413,108785,0,81675,102517,0,77984,98787,81558,63220,92435,39009,64628,39781,86376,0,0,0,81388,73003,80854,40285,68916,64739,40326,71155,66237,46582,64176,43886,56065,46419,0,0,57990,55573,73495,51702,56302,54185
2016/12/16,120623,107287,45255,132558,0,119479,50181,123087,50088,0,111843,109740,0,85927,104230,0,78014,101032,85281,66960,94376,41013,64525,39922,88772,0,0,0,82744,75970,82957,41613,71967,68238,42708,72303,68271,46716,66192,46633,56473,50167,0,0,59627,58092,74277,54782,58898,55090
2016/12/21,125439,115132,49532,137950,0,124201,56701,130016,57751,0,118581,116821,0,92048,111026,0,83964,106120,92228,72605,101194,45305,68644,45671,92885,0,0,0,88007,79631,89282,48238,76845,73194,47151,78411,73099,50805,71710,51395,61571,55884,0,0,63537,62130,80428,59302,65108,59828
2016/12/26,119543,108952,43170,130871,0,116812,48735,122708,53282,0,109715,107983,0,86796,103363,0,74239,98273,85646,66624,93634,37947,57921,38054,86557,0,0,0,80370,74294,81853,40779,69164,65436,40927,71631,66622,44307,63389,46339,54649,50084,0,0,57471,56505,73925,54767,57033,53253
2017/1/1,119264,110897,43294,131016,0,117483,49005,122928,53952,0,110513,109025,0,89705,104721,0,75600,99781,88345,68373,93732,38400,56554,39028,86891,0,0,0,81916,75297,80517,41416,71520,66578,43073,70957,66033,45531,65156,47009,56027,50725,0,0,58448,56398,74361,55596,57623,54298
2017/1/6,119523,112375,42852,131061,0,117991,47708,122755,55266,0,110305,107700,0,89562,102949,0,72236,99536,87797,70170,93638,37913,54109,38057,84969,0,0,0,80886,74360,80701,40687,69809,65916,40903,70875,66542,44370,63473,47451,55251,51497,0,0,57801,55101,73966,55650,57059,53027
2017/1/11,120850,114582,43200,131954,0,119308,49525,123914,59529,0,111748,109527,0,92372,104986,0,73661,101011,89879,71816,94657,40499,53549,40134,86664,0,0,0,82600,76360,83053,41790,71790,67366,42663,72270,68069,45040,64580,50707,55741,54477,0,0,59022,57439,75150,57376,57516,55593
2017/1/16,117163,112126,39542,127956,0,115141,44715,120838,57561,0,107832,106172,0,89884,101264,0,68725,96734,86764,69527,90953,35852,47495,35784,80259,0,0,0,78592,72673,78929,37316,67982,64018,38751,69104,64018,41456,61024,47588,52410,50278,0,0,55455,52940,71117,54581,54176,51892
2017/1/21,115594,111447,38203,126724,0,113198,42987,119458,58332,0,106624,104618,0,90096,99294,0,66288,95528,85876,69206,89375,34630,44382,34714,76548,0,0,0,76731,71679,77305,36302,66171,62450,37826,67532,62798,39987,59247,46382,51172,50112,0,0,54122,51492,69567,53621,52389,50201
2017/1/26,118336,115622,39751,130092,0,116313,45354,121681,62843,0,108441,107695,0,93786,102182,0,68388,97659,89719,72712,92401,37295,45092,37561,73326,0,0,0,78771,74408,80267,37969,69558,64832,40185,70347,65385,41926,61854,49166,53036,52753,0,0,55403,54640,72371,56838,54778,52436
2017/2/1,116930,115474,39068,128554,0,115925,44369,121657,64083,0,108729,106684,0,94209,101348,0,67444,97294,88934,73593,92160,36015,43362,36934,65226,0,0,0,76432,74690,79464,37555,68723,64325,40141,69479,64270,41890,60740,49636,52288,52430,0,0,55494,52631,71716,56093,54499,51879
2017/2/6,116898,116204,38419,128114,0,115263,43587,121514,65670,0,108466,106527,0,94192,101395,0,65528,96409,88720,73637,91163,36178,42361,36727,56203,0,0,0,73427,73803,79648,37296,68045,63861,38621,69077,64414,40467,60396,50503,52035,52536,0,0,54767,53185,71731,56942,53207,51555
2017/2/11,115696,115722,37706,127936,0,114692,42839,120736,67282,0,107636,106100,0,94409,100789,0,64027,96366,89208,74398,90769,35844,41025,35792,48324,0,0,0,69113,73492,78481,37367,67657,63599,38747,68438,63709,39757,59559,50476,51311,52842,0,0,54954,51779,71080,56342,52932,50915
2017/2/16,118085,118834,39871,131378,0,117035,44774,123474,71724,0,111319,108930,0,97479,102658,0,65107,99594,91914,78362,93913,39020,43464,38156,45361,0,0,0,65735,77046,82228,40392,70206,65396,42082,70928,66029,41985,62240,54369,54416,54816,0,0,56904,53937,73461,59777,54369,54377
2017/2/21,117455,118730,37449,129665,0,115789,44569,122190,71539,0,108294,105378,0,95698,101677,0,62351,97996,90668,77713,90352,35579,39444,37048,40762,0,0,0,57611,74253,79914,38971,68070,65490,40646,70216,64624,41670,60067,52568,52103,54054,0,0,55741,53627,72638,57954,52820,51718
2017/2/26,116214,119092,37549,127878,0,114613,44157,123149,73465,0,108245,107135,0,95736,101954,0,61018,96464,92103,79581,93375,38086,39909,37458,38406,0,0,0,50683,74354,79155,38707,69516,65447,40109,70006,63879,42000,59914,53517,53166,55326,0,0,56347,51045,72858,58214,53102,51826
2017/3/1,119218,121228,40695,131939,0,119036,46808,125845,79943,0,110838,110404,0,101328,104965,0,63839,99928,94109,81057,93856,40672,41709,40774,39379,0,0,0,48659,77853,83437,39852,71235,66729,41950,73019,66624,44067,62084,56274,55586,57839,0,0,58907,54317,74392,61319,57011,54373
2017/3/6,116620,120291,39456,129943,0,117329,44139,123376,77911,0,110093,109057,0,98846,102454,0,62439,97997,92866,80583,93428,37748,39394,38404,38754,0,0,0,43840,77074,80420,39041,70347,65487,40032,71555,65555,41192,60654,55341,52683,56921,0,0,57460,53744,73036,59182,54073,52412
2017/3/11,119090,123120,40234,131967,0,119182,45910,123967,82244,0,110557,108557,0,101091,103057,0,60525,99468,95098,82257,93211,38846,39833,40075,40316,0,0,0,43531,78346,81902,41848,70602,66679,41961,72608,65605,43943,60641,54712,51847,58977,0,0,58875,55551,74653,59919,56508,52050
2017/3/16,116922,122089,39890,128644,0,119513,45288,126460,82682,0,111836,108311,0,103130,103707,0,62400,96909,94083,83997,92715,37122,39000,39594,40232,0,0,0,42049,78052,81593,39204,71776,68199,42218,71444,66957,43014,60951,56747,53278,57629,0,0,57680,52701,74817,62922,54757,53669
2017/3/21,114982,122590,38716,132355,0,116124,44573,124974,84533,0,111016,108981,0,99794,102680,0,59933,97417,93443,81988,92974,38844,40263,40252,38944,0,0,0,42552,77948,83417,41502,69733,66269,41514,72265,65798,41163,60119,55633,52033,57082,0,0,57556,53002,74323,60894,53404,51996
2017/3/26,120686,123701,42496,131610,0,121818,48179,127644,88952,0,114962,112291,0,103482,106610,0,63413,99381,95813,88608,96353,41957,42674,41046,41018,0,0,0,45375,79826,85748,42931,71706,69287,44088,73381,68980,44940,62980,57384,53883,60629,0,0,61346,55083,76849,63628,57310,56349
2017/4/1,118696,124934,42101,135613,0,120041,48153,127904,89681,0,114772,114279,0,107436,106868,0,61249,101512,96147,89970,97974,41324,41787,41568,41893,0,0,0,44096,83551,84721,42191,72618,69943,46188,75400,68437,46313,63552,59775,55039,60089,0,22472,58868,55790,78665,65014,55794,57703
2017/4/6,129090,135429,54714,144437,0,135882,58239,140871,102391,0,127832,124519,0,115502,119490,0,75411,113669,106658,99344,108390,51804,54173,51511,52336,0,0,0,53055,90330,96953,55371,85941,81130,55812,85588,79097,58935,72205,72092,69162,72953,0,34219,69849,68058,90383,77427,70570,70067
2017/4/11,121842,127770,45569,136750,0,121235,48731,128254,96846,0,114744,116195,0,107370,109207,0,64717,103040,99917,92849,100569,43349,46481,44522,42385,0,0,0,46986,85402,87695,48033,77806,72190,49750,78119,71086,44710,63528,61861,55124,63561,0,24843,64274,57254,79892,67381,57960,61249
2017/4/16,124760,132588,51242,139119,0,129315,50588,131845,99787,0,118470,118276,0,110330,115569,0,68156,108800,106192,96367,105128,50838,46400,47691,48419,0,0,0,52751,85716,90031,51183,79839,75004,49275,84653,76442,49377,67630,70055,60990,70429,0,27850,66989,63721,83329,72495,66600,66171
2017/4/21,120724,129758,44460,135453,0,123959,48369,130695,100296,0,118743,119059,0,110026,113597,0,60426,103772,100796,92561,103460,45079,44742,43889,46915,0,0,0,49604,88085,91557,50491,80846,74459,53939,81946,72860,47565,65023,64081,60373,63499,0,30895,63820,57784,82488,66278,59403,58168
2017/4/26,121481,129695,44341,138770,0,126488,52014,132897,101234,0,118449,117334,0,110022,112260,0,62550,104351,104546,94880,100720,48206,47417,46481,46330,0,0,0,51802,84404,90618,51588,79045,76297,54385,79841,76134,47049,68230,63777,56365,65655,0,29293,62173,60791,79984,72572,60277,60012
2017/5/1,121238,132061,51034,140499,0,124395,54225,131761,109996,0,123959,121722,0,109499,109377,0,63766,102340,108087,101898,103671,50870,46765,52328,48989,0,0,0,53098,91189,94676,53122,84056,77448,57692,79966,75327,51161,68479,64855,64086,67635,0,33592,68264,64578,86204,70977,61560,60824
2017/5/6,119558,132842,49773,144850,0,126978,52555,133345,106504,0,120711,121230,0,111806,111523,0,63101,106651,106578,102195,105582,55356,50364,54270,51871,0,0,0,52446,87672,90671,53829,77731,77349,56065,82520,82249,49478,69643,72463,59660,69794,0,36063,70532,62806,86673,73647,60497,65415
2017/5/11,129526,138656,53143,150705,0,134236,58332,140508,113364,0,125665,128944,0,117326,102099,0,68435,112310,112611,105037,112267,55931,55567,59131,53708,0,0,0,57086,94492,97716,63055,91610,80242,61173,87056,83263,58741,70805,72402,63813,74551,0,41172,75620,71741,88812,83171,68555,67602
2017/5/16,122779,135742,45782,141354,0,127020,57098,135212,110157,0,122019,121819,0,116301,91733,0,67915,99610,104836,96519,109313,46109,46985,47304,48146,0,0,0,52236,94279,93376,50845,79880,76929,63697,80218,75667,49301,73073,68335,59613,68829,0,40009,72959,59881,88124,72620,64237,62551
2017/5/21,126914,144738,53456,150714,0,137192,76245,141914,119196,0,133232,129142,0,118410,83360,0,64991,107672,108753,102885,109089,55627,53419,53023,58725,0,0,0,57611,96679,103861,57903,92904,87020,62488,89529,84152,55045,69891,74499,65925,74684,0,45099,71437,68149,93993,81030,65845,74082
2017/5/26,126886,140557,55159,142548,0,135932,88681,141043,113488,0,124416,120940,0,116227,72424,0,63443,105801,111395,106707,109712,49654,49890,49722,52942,0,0,0,56807,90734,96099,60674,84252,79121,60523,84775,81649,53084,72563,69932,61127,75381,0,38087,73640,61271,85932,80722,68453,68272
2017/6/1,119558,135993,54160,141985,0,129180,96504,134535,113389,0,120179,127094,0,117340,57803,0,63296,95310,107669,102275,102404,48543,49460,48575,51847,0,0,0,53129,88584,91124,52603,84072,81233,60808,85454,77622,53242,65806,73243,65375,70712,0,39044,72663,63188,87025,73527,61112,65231
2017/6/6,127068,139636,59022,145330,0,134325,115139,146173,123764,0,127798,127136,0,123518,66647,0,66560,103096,108795,111616,115972,57232,54801,52177,56588,0,0,0,60023,99972,96004,59933,86824,80157,68225,84997,88521,57754,69354,76753,66050,72524,0,43174,73498,65094,91978,82913,67937,67934
2017/6/11,118261,134457,51179,143585,0,124440,123519,141106,121173,0,119770,118773,0,117502,54624,0,62361,88842,104725,100703,102199,50168,50251,50821,48918,0,0,0,55148,93622,89631,56985,78073,74505,60032,83587,78620,52506,70083,67706,59683,71895,0,43610,69178,57182,90457,75904,63132,63247
2017/6/16,121510,142814,54279,140660,0,131027,132552,143265,117544,0,123804,130672,0,120362,53712,0,67277,87629,112009,106254,111281,51951,57587,59052,52342,0,0,0,54020,93359,93990,62014,87817,87338,69183,83969,87000,53623,66558,70776,61909,73190,0,44470,68283,69936,90816,80161,70241,63251
2017/6/21,123135,144848,56402,153615,0,135191,144575,150723,126928,0,135176,129207,0,127069,57681,0,66854,97479,116507,117352,113731,59528,63941,65304,57774,0,0,0,60646,103776,104708,64235,89421,87606,74458,94557,86740,65048,72602,76039,72255,77492,0,47495,79152,74765,91252,79414,66900,69281
2017/6/26,119786,153793,62221,148821,0,145332,143605,148679,125131,0,137993,130606,0,127116,58533,0,74639,97093,113673,111968,113759,64526,65053,58530,59637,0,0,0,67122,104117,100706,66158,87305,91663,79498,94943,85775,61460,76254,80320,66496,85336,0,57786,73518,70682,100720,82022,76655,69020
2017/7/1,127717,144758,58886,150388,0,139321,152130,148901,126909,0,134191,132173,0,124971,70091,0,75873,99894,126993,121983,116223,74631,62276,61080,71128,0,0,0,69530,101246,114197,73277,88699,89149,86996,92609,89539,71526,85835,81978,74015,87716,0,59462,81527,73678,100040,82570,76499,80498
2017/7/6,124657,147845,55792,157400,0,136580,145600,151960,127416,0,131857,137005,0,124105,63422,0,68450,82602,115145,111140,119249,65612,63169,58971,60594,0,0,0,64337,97338,101616,73766,83364,88425,84881,99045,87464,68690,77930,77489,62435,76223,0,52137,83915,73797,98582,89164,74714,73551
2017/7/11,124287,153367,69311,154981,0,137051,159910,155212,137765,0,141962,142015,0,132791,65056,0,72478,93483,126245,121711,115822,68590,73623,72877,75152,0,0,0,74826,101288,106426,72495,87278,89285,82903,91133,92383,61220,78788,83721,74452,86925,0,60619,81766,70283,99114,87621,81957,71744
2017/7/16,123562,146282,67288,152086,0,137400,157606,150699,129790,0,133473,134980,0,129099,59439,0,71809,88072,118068,111582,120167,80461,65314,65472,71667,0,0,0,63457,101114,109059,76583,88465,95579,89435,92476,89559,61190,72154,78151,68425,80795,0,65872,73493,78395,101163,86750,77498,69395
2017/7/21,119695,153075,60691,153582,0,150133,162962,153373,135939,0,142535,136659,0,125650,66910,0,76051,80181,118447,122436,114595,77217,75919,68855,70582,0,0,0,69939,109643,108967,85159,80673,88111,82640,90952,95751,67326,81305,89158,72586,84353,0,65910,81039,80891,99058,87340,71775,77993
2017/7/26,124823,152826,63683,156971,0,150718,163216,156385,131623,0,142011,141310,0,130264,69722,0,77609,80765,119403,116330,128475,79505,76866,78603,74621,0,0,0,79489,106655,110256,79069,86988,100777,95644,94169,89891,68490,74919,91599,78213,83878,0,65519,77400,73491,99863,88513,71500,75161
2017/8/1,113419,148791,60323,148302,0,138329,161132,158839,131022,0,127683,131988,0,129137,62985,0,71468,79539,122336,114664,122976,86143,73703,71803,69662,0,0,0,78559,109028,102446,75681,81281,86911,83512,89351,97361,60446,77246,88426,69525,80824,0,59839,79179,78432,104982,87486,67976,73304
2017/8/6,115488,148677,61814,150084,0,138063,152590,150593,131627,0,121979,139806,0,125418,62449,0,70855,75559,120189,121801,116104,85743,84845,73318,76253,0,0,0,74083,104387,111523,77167,75571,93175,85280,86738,99362,72707,79599,83121,65913,90624,0,70771,75673,80967,105606,85833,73924,77565
2017/8/11,114559,147662,67973,153290,0,139836,150702,147856,134867,0,112679,133154,0,133715,68821,0,75701,80383,125523,120626,114501,88404,79578,76111,77310,0,0,0,68404,108785,103807,78712,73093,92778,93097,95975,91143,65427,77901,80002,66561,81355,0,61311,79765,75815,95254,82257,79029,70797
2017/8/16,106057,146027,66028,150470,0,135418,150284,148950,130759,0,109900,134381,0,124022,62307,0,75266,71701,128366,114387,117943,89114,82331,79098,72806,0,0,0,74945,103519,110167,81729,77531,99390,93567,92497,94879,62684,82133,91626,66913,88076,0,67273,81643,73417,101906,89603,71145,80446
2017/8/21,104195,155140,67730,155023,0,148123,153250,159624,136075,0,91969,141208,0,132678,67592,0,78169,68905,117327,120899,121459,87547,89132,91002,79807,0,0,0,77119,114752,105551,81743,68115,95553,92906,82527,101178,70850,72400,82984,68556,83338,0,63818,78256,79940,109053,83579,71895,80094
2017/8/26,101487,148499,56367,143961,0,135345,158833,150853,136864,0,75365,137050,0,121311,60178,0,68625,71070,113716,121579,114705,91585,89034,81182,78768,0,0,0,71438,99950,106802,80717,67872,85913,92085,82690,88935,67409,66040,83701,63141,87659,0,64395,69120,72923,101489,88053,68945,67832
2017/9/1,99622,141459,56491,147804,0,132095,146139,146231,130588,0,65070,122723,0,115876,52169,0,58308,57873,117853,117157,112508,87032,87115,74368,79559,0,0,0,71156,94046,100872,76274,55299,82525,78630,75280,82949,62086,61948,79101,57413,70983,0,59284,64514,61438,97916,74956,63113,64055
2017/9/6,96579,144842,58144,150821,0,141250,149963,146154,128493,0,67997,133126,0,124599,61581,0,66117,62576,122873,115176,114418,89416,95491,86231,84179,0,0,0,78431,106094,98185,85957,60634,89462,87506,83426,91566,68597,70419,78251,60093,78558,0,58103,76431,63074,92334,91156,67122,69578
2017/9/11,92887,142117,57759,140029,0,131919,149871,147540,134106,0,58788,132619,0,120253,57900,0,66575,67832,113533,114514,112671,89624,87975,86405,78136,0,0,0,74476,100305,102184,79962,59444,82155,86493,72366,91045,61460,65383,78542,56741,81195,0,61959,74787,62016,93271,77989,63379,63353
2017/9/16,94530,140964,60372,143919,0,132825,148669,145106,128356,0,56604,128190,0,119907,63510,0,64099,66114,112051,114855,114664,97425,93833,83588,86857,0,0,0,77964,107075,97259,84562,58517,84870,87121,78234,87289,61081,72553,74856,58523,78803,0,59187,69536,62018,91172,81528,62669,66641
2017/9/21,86661,142228,64524,143674,0,126335,149413,149597,132743,0,53877,128996,0,123851,63260,0,61514,62772,114070,110768,111558,97184,97355,86544,90252,0,0,0,74538,96515,101165,81821,55753,90974,90173,65888,85041,62601,63828,77586,58255,77545,0,61637,69579,59329,91992,85882,61125,70383
2017/9/26,81426,134187,60406,143614,0,126745,150067,143585,125674,0,52331,126525,0,116586,53951,0,62829,58136,106473,112723,111358,92649,93428,84599,87227,0,0,0,75909,100476,92292,78323,56165,86341,82203,68021,84892,53172,62993,72564,54222,74324,0,61178,66913,58727,88947,78025,64179,60890
2017/10/1,83596,130549,59180,138283,0,125778,141223,137306,127301,0,50928,126057,0,116868,51883,0,55169,59474,105108,105484,106698,91397,89754,82804,79907,0,0,0,76092,93300,93262,77031,53790,80657,78808,62502,79865,50712,57348,73569,55539,69088,0,54111,61792,55926,87140,79341,60353,58569
2017/10/6,83343,140302,64864,139912,0,123060,146637,148406,134077,0,58078,130275,0,125498,56663,0,61573,60976,116368,117671,111065,103489,101099,92710,94619,0,0,0,81562,103500,94905,83922,60777,86113,87399,63558,83885,63150,66446,78901,61528,80298,0,64771,66204,67842,96442,81888,63168,69982
2017/10/11,78741,131444,68745,136654,0,120960,148041,148926,127740,0,55701,125373,0,126158,61381,0,59668,60168,107639,114527,116872,101875,104741,92664,89579,0,0,0,86293,96358,91022,86316,56324,84975,90567,66341,87877,60396,70356,77706,57602,74885,0,60700,68330,68760,97355,83260,64751,64469
2017/10/16,74877,126148,68050,135743,0,120191,143661,139988,125832,0,52496,125312,0,115968,56542,0,58357,55220,109034,109568,107043,101609,97418,90170,91995,0,0,0,81141,99221,89173,80588,54112,85160,85641,62821,86845,55281,63065,76136,58675,74852,0,58295,65510,62206,88782,80171,59281,59088
